full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/framework/python/include/python3.10/internal/pycore_bytes_methods.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_call.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_ceval.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_code.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_compile.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_condvar.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_context.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_dtoa.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_fileutils.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_format.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_gc.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_getopt.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_gil.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_hamt.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_hashtable.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_import.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_initconfig.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_interp.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_list.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_long.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_moduleobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_object.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_parser.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pathconfig.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pyarena.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pyerrors.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pyhash.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pylifecycle.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pymem.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_pystate.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_runtime.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_structseq.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_symtable.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_sysmodule.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_traceback.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_tuple.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_ucnhash.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_unionobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/internal/pycore_warnings.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/interpreteridobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/intrcheck.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/iterobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/listobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/longintrepr.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/longobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/marshal.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/memoryobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/methodobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/modsupport.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/moduleobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/namespaceobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/object.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/objimpl.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/opcode.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/osdefs.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/osmodule.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/patchlevel.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/py_curses.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pycapsule.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pyconfig.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pydtrace.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pyerrors.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pyexpat.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pyframe.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pyhash.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pylifecycle.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pymacconfig.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pymacro.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pymath.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pymem.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pyport.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pystate.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pystrcmp.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pystrhex.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pystrtod.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/Python.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pythonrun.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/pythread.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/rangeobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/setobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/sliceobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/structmember.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/structseq.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/sysmodule.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/token.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/traceback.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/tracemalloc.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/tupleobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/typeslots.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/unicodeobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/warnings.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/include/python3.10/weakrefobject.h,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/libpython3.10.so,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/libpython3.10.so.1.0,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/libpython3.so,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/pkgconfig/python-3.10-embed.pc,root,wazuh,777,file,-rwxrwxrwx,,
/var/ossec/framework/python/lib/pkgconfig/python-3.10.pc,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/pkgconfig/python3-embed.pc,root,wazuh,777,file,-rwxrwxrwx,,
/var/ossec/framework/python/lib/pkgconfig/python3.pc,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/__future__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/__phello__.foo.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_aix_support.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_bootsubprocess.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_collections_abc.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_compat_pickle.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_compression.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_markupbase.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_osx_support.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_py_abc.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_pydecimal.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_pyio.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_sitebuiltins.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_strptime.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_sysconfigdata__linux_x86_64-linux-gnu.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_threading_local.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/_weakrefset.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/abc.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/aifc.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/antigravity.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/argparse.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ast.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asynchat.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/__main__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/base_events.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/base_futures.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/base_subprocess.py,root,wazuh,640,file,-rw-r-----,,
