full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/framework/python/bin/normalizer,root,wazuh,750,file,-rwxr-x---,270,0.2
/var/ossec/framework/python/bin/pyrsa-encrypt,root,wazuh,750,file,-rwxr-x---,238,0.2
/var/ossec/framework/python/bin/python3.10-config,root,wazuh,750,file,-rwxr-x---,3076,0.2
/var/ossec/framework/python/bin/tabulate,root,wazuh,750,file,-rwxr-x---,235,0.2
/var/ossec/framework/python/bin/jp.py,root,wazuh,750,file,-rwxr-x---,1701,0.2
/var/ossec/framework/python/bin/rstpep2html.py,root,wazuh,750,file,-rwxr-x---,696,0.2
/var/ossec/framework/python/bin/rst2s5.py,root,wazuh,750,file,-rwxr-x---,663,0.2
/var/ossec/framework/python/bin/idle3.10,root,wazuh,750,file,-rwxr-x---,117,0.2
/var/ossec/framework/python/bin/f2py,root,wazuh,750,file,-rwxr-x---,242,0.2
/var/ossec/framework/python/bin/2to3-3.10,root,wazuh,750,file,-rwxr-x---,119,0.2
/var/ossec/framework/python/bin/cython,root,wazuh,750,file,-rwxr-x---,267,0.2
/var/ossec/framework/python/bin/pyrsa-decrypt,root,wazuh,750,file,-rwxr-x---,238,0.2
/var/ossec/framework/python/bin/idle3,root,wazuh,750,file,-rwxr-x---,117,0.2
/var/ossec/framework/python/bin/pyrsa-priv2pub,root,wazuh,750,file,-rwxr-x---,259,0.2
/var/ossec/framework/python/bin/httpx,root,wazuh,750,file,-rwxr-x---,230,0.2
/var/ossec/framework/python/bin/rst2xml.py,root,wazuh,750,file,-rwxr-x---,628,0.2
/var/ossec/framework/python/bin/pip3,root,wazuh,750,file,-rwxr-x---,247,0.2
/var/ossec/framework/python/bin/pyrsa-sign,root,wazuh,750,file,-rwxr-x---,232,0.2
/var/ossec/framework/python/bin/rst2man.py,root,wazuh,750,file,-rwxr-x---,626,0.2
/var/ossec/framework/python/bin/pydoc3.10,root,wazuh,750,file,-rwxr-x---,102,0.2
/var/ossec/framework/python/bin/2to3,root,wazuh,750,file,-rwxr-x---,119,0.2
/var/ossec/framework/python/bin/rst2pseudoxml.py,root,wazuh,750,file,-rwxr-x---,627,0.2
/var/ossec/framework/python/bin/rst2latex.py,root,wazuh,750,file,-rwxr-x---,817,0.2
